,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,union_2,intersection_2,union_4,intersection_4,union_8,intersection_8,union_16,intersection_16,union_32,intersection_32,union_64,intersection_64,union_128,intersection_128,union_256,intersection_256,union_512,intersection_512
100,2742,488171,ankle-travel,Hard,foot,clueOption2,basketball,basketball,ankle,travel,3.000001,1e-06,4.000001,1e-06,6.000001,1e-06,10.000001000000001,1e-06,19.000001,1e-06,32.000001,1e-06,58.000001,1.000001,109.000001,6.000001,211.000001,12.000001000000001
101,2772,490556,ankle-travel,Hard,boots,clueOption2,ski,ski,ankle,travel,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,6.000001,1e-06,9.000001000000001,1e-06,12.000001000000001,1e-06,22.000001,1e-06,31.000001,1e-06,61.000001,1.000001
102,2799,490576,ankle-travel,Hard,walk,clueOption2,shoe,shoe,ankle,travel,16.000001,1e-06,52.000001,1e-06,55.000001,1e-06,63.000001,1e-06,70.000001,1.000001,84.000001,4.000001,120.000001,8.000001000000001,171.000001,13.000001000000001,298.000001,28.000001
103,2829,490603,ankle-travel,Hard,walking,clueOption2,feet,feet,ankle,travel,5.000001,1e-06,32.000001,1e-06,38.000001,1e-06,47.000001,1e-06,65.000001,1e-06,96.000001,1.000001,176.000001,3.000001,285.000001,17.000001,473.000001,58.000001
104,2852,490624,ankle-travel,Hard,sightseeing,clueOption2,visit,visit,ankle,travel,11.000001000000001,1e-06,13.000001000000001,1e-06,16.000001,1e-06,16.000001,1e-06,16.000001,1e-06,18.000001,1e-06,20.000001,1e-06,31.000001,1e-06,59.000001,1e-06
105,2882,491095,ankle-travel,Hard,hiking,clueOption2,walking,walking,ankle,travel,7.000001,1e-06,14.000001000000001,1e-06,16.000001,1e-06,19.000001,1e-06,30.000001,1.000001,42.000001,1.000001,63.000001,1.000001,112.000001,3.000001,192.000001,11.000001000000001
106,2917,455383,ankle-travel,Hard,runner,clueOption3,body,body,ankle,travel,8.000001000000001,1e-06,18.000001,1e-06,27.000001,1e-06,42.000001,1e-06,67.000001,1e-06,115.000001,2.000001,200.000001,8.000001000000001,352.000001,35.000001,560.000001,111.000001
107,2947,455606,ankle-travel,Hard,feet,clueOption3,bipedal,bipedal,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
108,2977,455664,ankle-travel,Hard,plane,clueOption3,fly,fly,ankle,travel,26.000001,1e-06,37.000001,1e-06,46.000001,2.000001,57.000001,2.000001,83.000001,3.000001,115.000001,3.000001,203.000001,8.000001000000001,348.000001,32.000001,540.000001,114.000001
109,3007,457037,ankle-travel,Hard,basketball,clueOption3,high-top,high-top,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
110,3037,457425,ankle-travel,Hard,foot,clueOption3,movement,movement,ankle,travel,1e-06,1e-06,1e-06,1e-06,4.000001,1e-06,8.000001000000001,1e-06,19.000001,1e-06,33.000001,1e-06,66.000001,1e-06,135.000001,3.000001,256.000001,14.000001000000001
111,3067,457520,ankle-travel,Hard,move,clueOption3,move,move,ankle,travel,24.000001,1e-06,30.000001,1e-06,37.000001,1e-06,45.000001,1e-06,61.000001,1e-06,87.000001,1.000001,155.000001,4.000001,256.000001,22.000001,397.000001,49.000001
112,3097,457564,ankle-travel,Hard,walking,clueOption3,running,running,ankle,travel,1e-06,1e-06,9.000001000000001,1e-06,16.000001,1e-06,20.000001,1e-06,32.000001,1e-06,68.000001,1e-06,104.000001,7.000001,183.000001,12.000001000000001,328.000001,36.000001
113,3127,458120,ankle-travel,Hard,hike,clueOption3,step,step,ankle,travel,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,2.000001,1e-06,6.000001,1e-06,12.000001000000001,1e-06,25.000001,1e-06,40.000001,1e-06,83.000001,2.000001
114,3157,458387,ankle-travel,Hard,walking,clueOption3,place,place,ankle,travel,1e-06,1e-06,3.000001,1e-06,11.000001000000001,1e-06,24.000001,1e-06,56.000001,1e-06,108.000001,2.000001,199.000001,11.000001000000001,356.000001,41.000001,569.000001,147.000001
115,3187,463818,ankle-travel,Hard,vacation,clueOption3,movement,movement,ankle,travel,1e-06,1e-06,1e-06,1e-06,4.000001,1e-06,8.000001000000001,1e-06,19.000001,1e-06,33.000001,1e-06,66.000001,1e-06,135.000001,3.000001,256.000001,14.000001000000001
116,3217,463852,ankle-travel,Hard,boots,clueOption3,plane,plane,ankle,travel,66.000001,1e-06,82.000001,1e-06,91.000001,1e-06,106.000001,1e-06,119.000001,2.000001,155.000001,3.000001,207.000001,9.000001000000001,316.000001,33.000001,492.000001,74.000001
117,3239,463890,ankle-travel,Hard,arrest,clueOption3,movement,movement,ankle,travel,1e-06,1e-06,1e-06,1e-06,4.000001,1e-06,8.000001000000001,1e-06,19.000001,1e-06,33.000001,1e-06,66.000001,1e-06,135.000001,3.000001,256.000001,14.000001000000001
118,3269,463946,ankle-travel,Hard,walk,clueOption3,traverse,traverse,ankle,travel,6.000001,1e-06,7.000001,1e-06,7.000001,1e-06,7.000001,1e-06,8.000001000000001,1e-06,10.000001000000001,1e-06,11.000001000000001,1e-06,14.000001000000001,1e-06,17.000001,1e-06
119,3299,463960,ankle-travel,Hard,walk,clueOption3,move,move,ankle,travel,24.000001,1e-06,30.000001,1e-06,37.000001,1e-06,45.000001,1e-06,61.000001,1e-06,87.000001,1.000001,155.000001,4.000001,256.000001,22.000001,397.000001,49.000001
120,3325,464103,ankle-travel,Hard,jogging,clueOption3,step back,step back,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
121,3351,464255,ankle-travel,Hard,basketball,clueOption3,walk,walk,ankle,travel,6.000001,1e-06,36.000001,1.000001,48.000001,1.000001,54.000001,1.000001,65.000001,1.000001,106.000001,5.000001,170.000001,5.000001,268.000001,13.000001000000001,455.000001,66.000001
122,3375,464313,ankle-travel,Hard,mobility,clueOption3,crutches,crutches,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
123,3397,464439,ankle-travel,Hard,foot,clueOption3,foot,foot,ankle,travel,259.000001,1e-06,286.000001,1e-06,294.000001,1e-06,300.000001,1.000001,308.000001,6.000001,322.000001,9.000001000000001,356.000001,15.000001000000001,427.000001,36.000001,546.000001,82.000001
124,3427,465668,ankle-travel,Hard,basketball,clueOption3,world,world,ankle,travel,23.000001,1e-06,35.000001,1e-06,42.000001,1e-06,55.000001,1e-06,82.000001,1e-06,131.000001,2.000001,204.000001,13.000001000000001,334.000001,33.000001,557.000001,116.000001
125,3457,466145,ankle-travel,Hard,injury,clueOption3,adventure,adventure,ankle,travel,23.000001,1e-06,30.000001,1e-06,34.000001,1e-06,37.000001,1e-06,40.000001,1.000001,47.000001,1.000001,66.000001,2.000001,99.000001,3.000001,169.000001,9.000001000000001
126,3487,466195,ankle-travel,Hard,moveable,clueOption3,destinations,destinations,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
127,3517,466351,ankle-travel,Hard,basketball,clueOption3,crossover,crossover,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
128,3534,472844,ankle-travel,Hard,sandals,clueOption3,Achilles,Achilles,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
129,3564,472848,ankle-travel,Hard,walking,clueOption3,legs,legs,ankle,travel,5.000001,1e-06,7.000001,1e-06,10.000001000000001,1.000001,17.000001,1.000001,26.000001,1.000001,45.000001,1.000001,87.000001,1.000001,161.000001,8.000001000000001,310.000001,24.000001
130,3585,473115,ankle-travel,Hard,walker,clueOption3,foot,foot,ankle,travel,259.000001,1e-06,286.000001,1e-06,294.000001,1e-06,300.000001,1.000001,308.000001,6.000001,322.000001,9.000001000000001,356.000001,15.000001000000001,427.000001,36.000001,546.000001,82.000001
131,3615,473130,ankle-travel,Hard,walk,clueOption3,moving,moving,ankle,travel,4.000001,1e-06,5.000001,1e-06,7.000001,1e-06,10.000001000000001,1e-06,15.000001000000001,1e-06,31.000001,1e-06,51.000001,1e-06,95.000001,5.000001,156.000001,17.000001
132,3633,473184,ankle-travel,Hard,journey,clueOption3,foot,foot,ankle,travel,259.000001,1e-06,286.000001,1e-06,294.000001,1e-06,300.000001,1.000001,308.000001,6.000001,322.000001,9.000001000000001,356.000001,15.000001000000001,427.000001,36.000001,546.000001,82.000001
133,3649,473468,ankle-travel,Hard,walking,clueOption3,hike,hike,ankle,travel,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,2.000001,1e-06,2.000001,1e-06,7.000001,1e-06,18.000001,1e-06,30.000001,1e-06,72.000001,1e-06
134,3684,473706,ankle-travel,Hard,transport,clueOption3,walk,walk,ankle,travel,6.000001,1e-06,36.000001,1.000001,48.000001,1.000001,54.000001,1.000001,65.000001,1.000001,106.000001,5.000001,170.000001,5.000001,268.000001,13.000001000000001,455.000001,66.000001
135,3708,473736,ankle-travel,Hard,afoot,clueOption3,afoot,afoot,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
136,3738,473749,ankle-travel,Hard,walking,clueOption3,mountain-climbing,mountain-climbing,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
137,3768,474297,ankle-travel,Hard,boots,clueOption3,step,step,ankle,travel,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,2.000001,1e-06,6.000001,1e-06,12.000001000000001,1e-06,25.000001,1e-06,40.000001,1e-06,83.000001,2.000001
138,3788,474298,ankle-travel,Hard,basketball,clueOption3,hike,hike,ankle,travel,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,2.000001,1e-06,2.000001,1e-06,7.000001,1e-06,18.000001,1e-06,30.000001,1e-06,72.000001,1e-06
139,3818,475267,ankle-travel,Hard,afoot,clueOption3,transport,transport,ankle,travel,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,9.000001000000001,1e-06,15.000001000000001,1e-06,29.000001,1.000001,51.000001,2.000001,98.000001,5.000001,172.000001,9.000001000000001
140,3848,475561,ankle-travel,Hard,walk,clueOption3,journey,journey,ankle,travel,16.000001,1e-06,28.000001,1.000001,34.000001,1.000001,37.000001,1.000001,41.000001,1.000001,53.000001,1.000001,78.000001,1.000001,118.000001,2.000001,182.000001,10.000001000000001
141,3869,475635,ankle-travel,Hard,sandals,clueOption3,fragile,fragile,ankle,travel,1e-06,1e-06,1e-06,1e-06,3.000001,1e-06,5.000001,1e-06,9.000001000000001,1e-06,17.000001,1e-06,41.000001,1e-06,77.000001,1.000001,135.000001,4.000001
142,3895,475843,ankle-travel,Hard,Melissa,clueOption3,vacation,vacation,ankle,travel,31.000001,1e-06,49.000001,1e-06,54.000001,1e-06,59.000001,1.000001,69.000001,1.000001,91.000001,3.000001,131.000001,4.000001,201.000001,11.000001000000001,345.000001,46.000001
143,3925,475881,ankle-travel,Hard,basketball,clueOption3,reference,reference,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,7.000001,1e-06,14.000001000000001,1e-06
144,3942,485894,ankle-travel,Hard,walk,clueOption3,sandal,sandals,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,3.000001,1e-06,5.000001,1e-06,13.000001000000001,1e-06,22.000001,1e-06,47.000001,1e-06
145,3973,486041,ankle-travel,Hard,walking,clueOption3,walk,walk,ankle,travel,6.000001,1e-06,36.000001,1.000001,48.000001,1.000001,54.000001,1.000001,65.000001,1.000001,106.000001,5.000001,170.000001,5.000001,268.000001,13.000001000000001,455.000001,66.000001
146,4003,486051,ankle-travel,Hard,hike,clueOption3,foot,foot,ankle,travel,259.000001,1e-06,286.000001,1e-06,294.000001,1e-06,300.000001,1.000001,308.000001,6.000001,322.000001,9.000001000000001,356.000001,15.000001000000001,427.000001,36.000001,546.000001,82.000001
147,4033,486052,ankle-travel,Hard,movement,clueOption3,journey,journey,ankle,travel,16.000001,1e-06,28.000001,1.000001,34.000001,1.000001,37.000001,1.000001,41.000001,1.000001,53.000001,1.000001,78.000001,1.000001,118.000001,2.000001,182.000001,10.000001000000001
148,4063,486112,ankle-travel,Hard,bottom-leg,clueOption3,holiday,holiday,ankle,travel,20.000001,1e-06,35.000001,1e-06,38.000001,1e-06,45.000001,1e-06,62.000001,1e-06,86.000001,1e-06,130.000001,6.000001,222.000001,14.000001000000001,362.000001,41.000001
149,4093,486514,ankle-travel,Hard,foot,clueOption3,move,move,ankle,travel,24.000001,1e-06,30.000001,1e-06,37.000001,1e-06,45.000001,1e-06,61.000001,1e-06,87.000001,1.000001,155.000001,4.000001,256.000001,22.000001,397.000001,49.000001
150,4123,487223,ankle-travel,Hard,basketball,clueOption3,walking,walking,ankle,travel,7.000001,1e-06,14.000001000000001,1e-06,16.000001,1e-06,19.000001,1e-06,30.000001,1.000001,42.000001,1.000001,63.000001,1.000001,112.000001,3.000001,192.000001,11.000001000000001
151,4139,487409,ankle-travel,Hard,basketball,clueOption3,fly,fly,ankle,travel,26.000001,1e-06,37.000001,1e-06,46.000001,2.000001,57.000001,2.000001,83.000001,3.000001,115.000001,3.000001,203.000001,8.000001000000001,348.000001,32.000001,540.000001,114.000001
152,4169,487468,ankle-travel,Hard,basketball,clueOption3,injury,injury,ankle,travel,1e-06,1e-06,10.000001000000001,1e-06,12.000001000000001,1e-06,17.000001,1e-06,32.000001,1e-06,41.000001,2.000001,65.000001,3.000001,125.000001,5.000001,219.000001,11.000001000000001
153,4198,488171,ankle-travel,Hard,foot,clueOption3,twist,twist,ankle,travel,10.000001000000001,1e-06,15.000001000000001,1e-06,17.000001,1e-06,18.000001,1e-06,20.000001,1e-06,26.000001,1e-06,33.000001,1e-06,47.000001,1e-06,79.000001,2.000001
154,4228,490556,ankle-travel,Hard,boots,clueOption3,shoes,shoes,ankle,travel,11.000001000000001,1e-06,27.000001,1e-06,35.000001,1e-06,42.000001,1.000001,63.000001,2.000001,92.000001,3.000001,169.000001,9.000001000000001,280.000001,21.000001,481.000001,79.000001
155,4255,490576,ankle-travel,Hard,walk,clueOption3,boots,boots,ankle,travel,3.000001,1e-06,6.000001,1e-06,7.000001,1e-06,8.000001000000001,1e-06,11.000001000000001,1e-06,20.000001,1e-06,39.000001,1e-06,66.000001,1e-06,130.000001,1e-06
156,4285,490603,ankle-travel,Hard,walking,clueOption3,walking,walking,ankle,travel,7.000001,1e-06,14.000001000000001,1e-06,16.000001,1e-06,19.000001,1e-06,30.000001,1.000001,42.000001,1.000001,63.000001,1.000001,112.000001,3.000001,192.000001,11.000001000000001
157,4308,490624,ankle-travel,Hard,sightseeing,clueOption3,body,body,ankle,travel,8.000001000000001,1e-06,18.000001,1e-06,27.000001,1e-06,42.000001,1e-06,67.000001,1e-06,115.000001,2.000001,200.000001,8.000001000000001,352.000001,35.000001,560.000001,111.000001
158,4338,491095,ankle-travel,Hard,hiking,clueOption3,fatigue,fatigue,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,19.000001,1.000001,36.000001,1.000001
159,4673,463852,ankle-travel,Hard,boots,clueOption4,sprained,sprained,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
160,4781,464103,ankle-travel,Hard,jogging,clueOption4,harden,harden,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
161,4943,466195,ankle-travel,Hard,moveable,clueOption4,body,body,ankle,travel,8.000001000000001,1e-06,18.000001,1e-06,27.000001,1e-06,42.000001,1e-06,67.000001,1e-06,115.000001,2.000001,200.000001,8.000001000000001,352.000001,35.000001,560.000001,111.000001
162,5041,473115,ankle-travel,Hard,walker,clueOption4,walk,walk,ankle,travel,6.000001,1e-06,36.000001,1.000001,48.000001,1.000001,54.000001,1.000001,65.000001,1.000001,106.000001,5.000001,170.000001,5.000001,268.000001,13.000001000000001,455.000001,66.000001
163,5071,473130,ankle-travel,Hard,walk,clueOption4,foot,foot,ankle,travel,259.000001,1e-06,286.000001,1e-06,294.000001,1e-06,300.000001,1.000001,308.000001,6.000001,322.000001,9.000001000000001,356.000001,15.000001000000001,427.000001,36.000001,546.000001,82.000001
164,5105,473468,ankle-travel,Hard,walking,clueOption4,exploring,exploring,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,2.000001,1e-06,3.000001,1e-06,5.000001,1e-06
165,5140,473706,ankle-travel,Hard,transport,clueOption4,transport,transport,ankle,travel,3.000001,1e-06,4.000001,1e-06,8.000001000000001,1e-06,9.000001000000001,1e-06,15.000001000000001,1e-06,29.000001,1.000001,51.000001,2.000001,98.000001,5.000001,172.000001,9.000001000000001
166,5429,486041,ankle-travel,Hard,walking,clueOption4,walking,walking,ankle,travel,7.000001,1e-06,14.000001000000001,1e-06,16.000001,1e-06,19.000001,1e-06,30.000001,1.000001,42.000001,1.000001,63.000001,1.000001,112.000001,3.000001,192.000001,11.000001000000001
167,5684,490556,ankle-travel,Hard,boots,clueOption4,sneakers,sneakers,ankle,travel,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,10.000001000000001,1e-06,24.000001,1e-06
168,5711,490576,ankle-travel,Hard,walk,clueOption4,sandals,sandals,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,3.000001,1e-06,5.000001,1e-06,13.000001000000001,1e-06,22.000001,1e-06,47.000001,1e-06
169,5794,491095,ankle-travel,Hard,hiking,clueOption4,soreness,soreness,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
170,6129,463852,ankle-travel,Hard,boots,clueOption5,boots,boots,ankle,travel,3.000001,1e-06,6.000001,1e-06,7.000001,1e-06,8.000001000000001,1e-06,11.000001000000001,1e-06,20.000001,1e-06,39.000001,1e-06,66.000001,1e-06,130.000001,1e-06
171,6237,464103,ankle-travel,Hard,jogging,clueOption5,jogging,jogging,ankle,travel,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,4.000001,1e-06,6.000001,1e-06,13.000001000000001,1e-06,16.000001,1e-06,24.000001,1e-06,44.000001,1e-06
172,6399,466195,ankle-travel,Hard,moveable,clueOption5,foot,foot,ankle,travel,259.000001,1e-06,286.000001,1e-06,294.000001,1e-06,300.000001,1.000001,308.000001,6.000001,322.000001,9.000001000000001,356.000001,15.000001000000001,427.000001,36.000001,546.000001,82.000001
173,6497,473115,ankle-travel,Hard,walker,clueOption5,drive,drive,ankle,travel,1.000001,1e-06,6.000001,1e-06,13.000001000000001,1e-06,21.000001,1e-06,35.000001,1.000001,61.000001,1.000001,111.000001,2.000001,210.000001,14.000001000000001,399.000001,47.000001
174,6527,473130,ankle-travel,Hard,walk,clueOption5,run,run,ankle,travel,2.000001,1e-06,17.000001,1.000001,30.000001,1.000001,47.000001,1.000001,79.000001,2.000001,133.000001,6.000001,222.000001,17.000001,371.000001,44.000001,624.000001,134.000001
175,6885,486041,ankle-travel,Hard,walking,clueOption5,feet,feet,ankle,travel,5.000001,1e-06,32.000001,1e-06,38.000001,1e-06,47.000001,1e-06,65.000001,1e-06,96.000001,1.000001,176.000001,3.000001,285.000001,17.000001,473.000001,58.000001
176,7585,463852,ankle-travel,Hard,boots,clueOption6,backpacking,backpacking,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
177,7855,466195,ankle-travel,Hard,moveable,clueOption6,leg,leg,ankle,travel,99.000001,1e-06,131.000001,1e-06,139.000001,1e-06,147.000001,1e-06,160.000001,1e-06,171.000001,1.000001,203.000001,3.000001,258.000001,13.000001000000001,357.000001,43.000001
178,7953,473115,ankle-travel,Hard,walker,clueOption6,joint,joint,ankle,travel,37.000001,1e-06,49.000001,1e-06,51.000001,1e-06,52.000001,1e-06,62.000001,1e-06,67.000001,1e-06,75.000001,1e-06,95.000001,1e-06,130.000001,1.000001
179,9311,466195,ankle-travel,Hard,moveable,clueOption7,bony,bony,ankle,travel,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
180,6,455383,army-drum,Medium,marching,clueOption1,rhythm,rhythm,army,drum,19.000001,1e-06,32.000001,1e-06,33.000001,1e-06,33.000001,1e-06,36.000001,1e-06,46.000001,1e-06,60.000001,1e-06,91.000001,1e-06,141.000001,3.000001
181,36,455606,army-drum,Medium,war,clueOption1,band,band,army,drum,55.000001,1e-06,69.000001,1e-06,75.000001,1e-06,76.000001,1e-06,88.000001,1.000001,107.000001,1.000001,154.000001,4.000001,218.000001,14.000001000000001,338.000001,38.000001
182,66,455664,army-drum,Medium,colonizer,clueOption1,instrument,instrument,army,drum,6.000001,1e-06,21.000001,1e-06,24.000001,1e-06,27.000001,1e-06,32.000001,2.000001,43.000001,2.000001,66.000001,2.000001,98.000001,2.000001,164.000001,7.000001
183,96,457037,army-drum,Medium,boom,clueOption1,boom,boom,army,drum,6.000001,1e-06,8.000001000000001,1e-06,8.000001000000001,1e-06,10.000001000000001,1e-06,12.000001000000001,1e-06,14.000001000000001,1e-06,26.000001,1e-06,39.000001,1e-06,78.000001,1.000001
184,126,457425,army-drum,Medium,military,clueOption1,march,marching,army,drum,1e-06,1e-06,4.000001,1e-06,4.000001,1e-06,5.000001,1e-06,5.000001,1e-06,8.000001000000001,1e-06,10.000001000000001,1e-06,13.000001000000001,1e-06,20.000001,1e-06
185,156,457520,army-drum,Medium,band,clueOption1,band,band,army,drum,55.000001,1e-06,69.000001,1e-06,75.000001,1e-06,76.000001,1e-06,88.000001,1.000001,107.000001,1.000001,154.000001,4.000001,218.000001,14.000001000000001,338.000001,38.000001
