,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,union_index,intersection_index
286,286,463818,chair-table,Easy,dining,clueOption1,dining,enormous,chair,table,1078.825,3158.002
287,287,463818,chapel-feet,Medium,vertical,clueOption1,stand,oz,chapel,feet,8816.485,9944.436
288,288,463818,east-short,Hard,direction,clueOption1,directions,hint,east,short,6609.829,9567.356
289,289,463818,elm-rock,Medium,mineral,clueOption1,mineral,medieval,elm,rock,8163.37,9894.844
290,290,463818,giant-subtle,Hard,discreet,clueOption1,not,hard,giant,subtle,200.913,521.085
291,291,463818,glow-quick,Medium,lighter,clueOption1,match,seat,glow,quick,1451.797,4266.512
292,292,463818,gold-silver,Easy,metals,clueOption1,metal,muscle,gold,silver,952.673,2699.953
293,293,463818,gums-teeth,Easy,mouth,clueOption1,mouth,floss,gums,teeth,4874.015,8882.083
294,294,463818,happy-sad,Easy,emotions,clueOption1,emotions,church,happy,sad,594.851,1492.456
295,295,463818,holy-kind,Medium,morals,clueOption1,religion,busline,holy,kind,10000.0,10000.0
296,296,463818,jump-leap,Easy,bounce,clueOption1,air,fun,jump,leap,155.3,409.349
297,297,463818,lion-tiger,Easy,jungle,clueOption1,animal,fire,lion,tiger,268.764,707.661
298,298,463818,new-old,Easy,time,clueOption1,friends,odd,new,old,1119.513,3278.671
299,299,463818,oak-tree,Easy,forest,clueOption1,forest,mud,oak,tree,892.998,2416.86
300,300,463818,olive-real,Hard,food,clueOption1,food,opposites,olive,real,10000.0,10000.0
301,301,463818,regret-rude,Hard,negative,clueOption1,bad,earth,regret,rude,354.558,931.206
302,302,463818,sit-stand,Easy,desks,clueOption1,desk,toes,sit,stand,1062.122,3010.552
303,303,463818,stern-wind,Hard,boats,clueOption1,boats,recent,stern,wind,7365.377,9776.339
304,304,463818,trauma-weird,Medium,unusual,clueOption1,sad,child,trauma,weird,211.865,543.709
305,305,463852,ankle-travel,Hard,boots,clueOption1,walking,animal,ankle,travel,314.117,764.029
306,306,463852,ash-snake,Hard,poisonous,clueOption1,remnants,walk,ash,snake,598.895,1433.867
307,307,463852,bet-dream,Medium,win,clueOption1,casino,high-top,bet,dream,10000.0,10000.0
308,308,463852,birth-hand,Medium,hold,clueOption1,defect,feline,birth,hand,1390.057,4058.305
309,309,463852,boot-crust,Hard,dirty,clueOption1,dirty,aisle,boot,crust,7866.118,9863.285
310,310,463852,bowl-sun,Medium,ice cream,clueOption1,ice cream,medieval,bowl,sun,8208.633,9905.376
311,311,463852,cage-glass,Medium,aquarium,clueOption1,display,rest,cage,glass,641.397,1547.261
312,312,463852,cave-knight,Hard,medieval,clueOption1,dark,moral,cave,knight,4304.223,8371.09
313,313,463852,east-short,Hard,drive,clueOption1,drive,acai,east,short,10000.0,10000.0
314,314,463852,elm-rock,Medium,elk,clueOption1,west,money,elm,rock,140.923,383.58
315,315,463852,glow-quick,Medium,spark,clueOption1,speed,gymnastics,glow,quick,6189.88,9415.978
316,316,463852,gold-silver,Easy,bronze,clueOption1,bronze,mud,gold,silver,870.113,2344.403
317,317,463852,gums-teeth,Easy,mouth,clueOption1,mouth,sailing,gums,teeth,4532.83,8531.582
318,318,463852,happy-sad,Easy,emotion,clueOption1,emotion,boots,happy,sad,2046.669,5697.528
319,319,463852,holy-kind,Medium,commandments,clueOption1,religious,scary,holy,kind,674.262,1796.469
320,320,463852,jump-leap,Easy,hop,clueOption1,frog,lightning,jump,leap,2397.206,6532.308
321,321,463852,lion-tiger,Easy,cat,clueOption1,cat,skeletal,lion,tiger,10000.0,10000.0
322,322,463852,new-old,Easy,or,clueOption1,used,pinecone,new,old,10000.0,10000.0
323,323,463852,oak-tree,Easy,maple,clueOption1,old,cover,oak,tree,940.745,2660.603
324,324,463852,regret-rude,Hard,mistake,clueOption1,mistake,unsure,regret,rude,3328.809,7612.324
325,325,463852,sit-stand,Easy,legs,clueOption1,position,cuisine,sit,stand,4718.199,8877.595
326,326,463852,stern-wind,Hard,cereal,clueOption1,melted,wood,stern,wind,384.61,922.354
327,327,463890,ankle-travel,Hard,arrest,clueOption1,arrest,gun,ankle,travel,676.545,1651.107
328,328,463890,army-drum,Medium,march,clueOption1,morale,house,army,drum,207.966,565.111
329,329,463890,ash-snake,Hard,dangerous,clueOption1,dangerous,outdoors,ash,snake,1572.399,4952.744
330,330,463890,bet-dream,Medium,uncertain,clueOption1,hope,tail,bet,dream,1434.361,4234.151
331,331,463890,birth-hand,Medium,delivery,clueOption1,delivery,unrealistic,birth,hand,9319.847,9985.814
332,332,463890,bone-garage,Hard,storage,clueOption1,storage,car,bone,garage,141.717,486.05
333,333,463890,boot-crust,Hard,dirty,clueOption1,mud,jail,boot,crust,1387.042,3786.603
334,334,463890,bowl-sun,Medium,round,clueOption1,round,shame,bowl,sun,3135.571,7498.996
335,335,463890,cage-glass,Medium,barrier,clueOption1,container,toothbrush,cage,glass,5430.107,9171.7
336,336,463890,candle-wick,Easy,burn,clueOption1,burn,scold,candle,wick,8272.985,9942.367
337,337,463890,cave-knight,Hard,dungeon,clueOption1,dungeon,Asia,cave,knight,3652.605,7979.63
338,338,463890,chair-table,Easy,furniture,clueOption1,dinner,shine,chair,table,784.239,1959.622
339,339,463890,chapel-feet,Medium,choir,clueOption1,choir,oil,chapel,feet,951.747,2508.731
340,340,463890,east-short,Hard,Tennessee,clueOption1,Tennessee,pebble,east,short,5220.537,8928.248
341,341,463890,elm-rock,Medium,nature,clueOption1,nature,marrow,elm,rock,6587.31,9556.219
342,342,463890,giant-subtle,Hard,gentle,clueOption1,gentle,gang,giant,subtle,3777.702,7947.085
343,343,463890,glow-quick,Medium,firework,clueOption1,light,tall,glow,quick,442.721,1122.044
344,344,463890,gold-silver,Easy,metal,clueOption1,metal,forest,gold,silver,635.284,1586.562
345,345,463890,gums-teeth,Easy,mouth,clueOption1,chew,firmly,gums,teeth,10000.0,10000.0
346,346,463890,happy-sad,Easy,emotion,clueOption1,emotion,flame,happy,sad,1217.102,3610.807
347,347,463890,holy-kind,Medium,upright,clueOption1,moral,picnic,holy,kind,5963.929,9237.487
348,348,463890,jump-leap,Easy,hop,clueOption1,legs,stick,jump,leap,851.009,2170.077
349,349,463890,lion-tiger,Easy,feline,clueOption1,mammal,lunge,lion,tiger,10000.0,10000.0
350,350,463890,new-old,Easy,time,clueOption1,time,smile,new,old,237.01,624.728
351,351,463890,oak-tree,Easy,plants,clueOption1,wood,firework,oak,tree,9117.366,9978.778
352,352,463890,olive-real,Hard,sustenance,clueOption1,exists,desk,olive,real,1335.655,3979.175
353,353,463890,regret-rude,Hard,negative,clueOption1,negative,leftover,regret,rude,7346.317,9761.447
354,354,463890,sit-stand,Easy,legs,clueOption1,legs,vegetable,sit,stand,1096.094,3053.947
355,355,463890,stern-wind,Hard,unseeable,clueOption1,continuous,body,stern,wind,457.009,1117.288
356,356,463890,trauma-weird,Medium,adolescence,clueOption1,adolescence,hollow,trauma,weird,4303.658,8309.531
357,357,463946,ankle-travel,Hard,walk,clueOption1,walk,zoo,ankle,travel,2743.263,7333.17
358,358,463946,army-drum,Medium,march,clueOption1,march,tragedy,army,drum,5792.737,9310.355
359,359,463946,ash-snake,Hard,medusa,clueOption1,burn,bipolar,ash,snake,10000.0,10000.0
360,360,463946,bet-dream,Medium,aspiration,clueOption1,aspiration,baby,bet,dream,254.789,631.315
361,361,463946,birth-hand,Medium,contractions,clueOption1,deliver,dog,birth,hand,166.014,459.075
362,362,463946,bone-garage,Hard,dog,clueOption1,creepy,spherical,bone,garage,6786.853,9687.489
363,363,463946,boot-crust,Hard,foot,clueOption1,mud,match,boot,crust,2160.888,5874.3
364,364,463946,bowl-sun,Medium,spherical,clueOption1,ceramic,fire,bowl,sun,254.625,686.256
365,365,463946,cage-glass,Medium,Petco,clueOption1,Petco,customer,cage,glass,7679.598,9726.719
366,366,463946,candle-wick,Easy,cake,clueOption1,fire,plant,candle,wick,600.968,1503.319
367,367,463946,cave-knight,Hard,medieval,clueOption1,hidden,shoe,cave,knight,939.338,2633.481
368,368,463946,chair-table,Easy,dining,clueOption1,eat,direction,chair,table,988.524,2925.877
369,369,463946,chapel-feet,Medium,heels,clueOption1,heels,plant,chapel,feet,628.068,1553.063
370,370,463946,east-short,Hard,direction,clueOption1,direction,ironic,east,short,9122.049,9978.064
371,371,463946,elm-rock,Medium,garden,clueOption1,nature,money,elm,rock,140.923,383.58
372,372,463946,giant-subtle,Hard,extremes,clueOption1,extremes,bunny,giant,subtle,1330.155,3696.198
373,373,463946,glow-quick,Medium,firework,clueOption1,flame,flicker,glow,quick,7741.778,9769.207
374,374,463946,gold-silver,Easy,jewelry,clueOption1,dig,exotic,gold,silver,4690.476,8643.69
375,375,463946,gums-teeth,Easy,dentist,clueOption1,mouth,negative,gums,teeth,801.707,2097.471
376,376,463946,happy-sad,Easy,emotions,clueOption1,emotions,nice,happy,sad,256.576,674.961
377,377,463946,holy-kind,Medium,god,clueOption1,priest,light,holy,kind,181.559,479.35
378,378,463946,jump-leap,Easy,high,clueOption1,high,bright,jump,leap,279.674,700.176
379,379,463946,lion-tiger,Easy,cat,clueOption1,cat,bark,lion,tiger,1090.011,3254.737
380,380,463946,new-old,Easy,replace,clueOption1,life,untoward,new,old,10000.0,10000.0
381,381,463946,oak-tree,Easy,leaves,clueOption1,leaves,floss,oak,tree,5089.007,9113.675
382,382,463946,olive-real,Hard,natural,clueOption1,nature,umbilical,olive,real,10000.0,10000.0
383,383,463946,regret-rude,Hard,mean,clueOption1,mean,branch,regret,rude,1251.108,3597.696
384,384,463946,sit-stand,Easy,chair,clueOption1,chair,dentist,sit,stand,1730.517,5266.089
385,385,463946,stern-wind,Hard,extreme,clueOption1,serious,direct,stern,wind,3794.275,8138.765
386,386,463946,trauma-weird,Medium,war,clueOption1,stress,outside,trauma,weird,710.169,1782.995
387,387,463960,ankle-travel,Hard,walk,clueOption1,walk,joint,ankle,travel,2848.855,7176.596
388,388,463960,army-drum,Medium,march,clueOption1,march,thrifting,army,drum,10000.0,10000.0
389,389,463960,ash-snake,Hard,dangerous,clueOption1,burn,unkind,ash,snake,4855.324,8812.268
390,390,463960,bet-dream,Medium,speculate,clueOption1,gamble,plant,bet,dream,625.06,1517.77
391,391,463960,birth-hand,Medium,deliver,clueOption1,deliver,hopes,birth,hand,10000.0,10000.0
392,392,463960,boot-crust,Hard,bottom,clueOption1,pizza,scary,boot,crust,714.446,1841.371
393,393,463960,bowl-sun,Medium,round,clueOption1,round,suitcase,bowl,sun,4303.895,8469.418
394,394,463960,cage-glass,Medium,tank,clueOption1,break,oil,cage,glass,964.435,2680.113
395,395,463960,candle-wick,Easy,fire,clueOption1,fire,martini,candle,wick,7171.348,9781.302
396,396,463960,cave-knight,Hard,intimidating,clueOption1,dark,desk,cave,knight,1326.722,3784.424
397,397,463960,east-short,Hard,direction,clueOption1,direction,Chaplin,east,short,10000.0,10000.0
398,398,463960,elm-rock,Medium,forest,clueOption1,tree,future,elm,rock,855.921,2222.745
399,399,463960,giant-subtle,Hard,nimble,clueOption1,nimble,wax,giant,subtle,2623.236,6483.957
400,400,463960,glow-quick,Medium,flash,clueOption1,flash,gamble,glow,quick,4887.018,8811.532
401,401,463960,gold-silver,Easy,metal,clueOption1,metal,cereal,gold,silver,2175.299,5782.107
402,402,463960,gums-teeth,Easy,mouth,clueOption1,mouth,cats,gums,teeth,1712.999,4765.227
403,403,463960,happy-sad,Easy,emotions,clueOption1,emotions,wood,happy,sad,363.455,931.27
404,404,463960,holy-kind,Medium,righteous,clueOption1,moral,imagine,holy,kind,3076.417,7557.343
405,405,463960,jump-leap,Easy,hop,clueOption1,hop,valuable,jump,leap,3173.331,7487.334
406,406,463960,lion-tiger,Easy,cat,clueOption1,cat,oral,lion,tiger,4373.181,8603.945
407,407,463960,new-old,Easy,age,clueOption1,age,cereal,new,old,2090.09,5874.424
408,408,463960,oak-tree,Easy,plant,clueOption1,branch,hatred,oak,tree,3977.948,8173.76
409,409,463960,olive-real,Hard,organic,clueOption1,oil,gross,olive,real,572.54,1402.529
410,410,463960,regret-rude,Hard,unpleasant,clueOption1,bad,feet,regret,rude,606.475,1497.983
411,411,463960,sit-stand,Easy,legs,clueOption1,seating,marching,sit,stand,7581.191,9813.278
412,412,463960,stern-wind,Hard,harsh,clueOption1,harsh,bite,stern,wind,1161.847,3376.008
413,413,464103,ankle-travel,Hard,jogging,clueOption1,crossover,ceiling,ankle,travel,3931.097,8191.728
414,414,464103,army-drum,Medium,marching,clueOption1,marching,mean,army,drum,517.776,1275.532
415,415,464103,ash-snake,Hard,flakes,clueOption1,flakes,opposites,ash,snake,10000.0,10000.0
416,416,464103,bet-dream,Medium,lottery,clueOption1,Vegas,gymnastics,bet,dream,6367.969,9494.928
417,417,464103,birth-hand,Medium,labor,clueOption1,baby,mouth,birth,hand,445.059,1133.434
418,418,464103,boot-crust,Hard,dirty,clueOption1,mud,stone,boot,crust,751.892,1877.82
419,419,464103,bowl-sun,Medium,round,clueOption1,round,minister,bowl,sun,7416.124,9737.714
420,420,464103,cage-glass,Medium,see-through,clueOption1,window,righteous,cage,glass,6704.843,9579.274
421,421,464103,candle-wick,Easy,flame,clueOption1,fire,box,candle,wick,596.374,1389.235
422,422,464103,cave-knight,Hard,mysterious,clueOption1,templar,wild,cave,knight,900.699,2449.041
423,423,464103,east-short,Hard,south,clueOption1,south,foot,east,short,757.233,1938.882
424,424,464103,elm-rock,Medium,marsh,clueOption1,forest,precious,elm,rock,2451.67,6453.582
425,425,464103,giant-subtle,Hard,gentle,clueOption1,gentle,hike,giant,subtle,3555.377,7737.498
426,426,464103,glow-quick,Medium,firefly,clueOption1,firefly,unusual,glow,quick,2280.251,6185.73
427,427,464103,gold-silver,Easy,metals,clueOption1,metals,midwife,gold,silver,10000.0,10000.0
428,428,464103,gums-teeth,Easy,mouth,clueOption1,brush,vulnerable,gums,teeth,4905.14,8831.38
429,429,464103,happy-sad,Easy,emotions,clueOption1,emotions,emotions,happy,sad,2317.222,6636.494
430,430,464103,holy-kind,Medium,commandments,clueOption1,pope,medieval,holy,kind,8369.692,9895.876
431,431,464103,jump-leap,Easy,hop,clueOption1,Mario,storage,jump,leap,3120.788,7510.433
432,432,464103,lion-tiger,Easy,tail,clueOption1,tail,toothpaste,lion,tiger,5172.329,9011.623
433,433,464103,new-old,Easy,time,clueOption1,generation,salsa,new,old,5628.398,9174.139
434,434,464103,oak-tree,Easy,sapling,clueOption1,bark,type,oak,tree,943.287,2537.146
435,435,464103,olive-real,Hard,raw,clueOption1,raw,chicken,olive,real,626.669,1581.376
436,436,464103,regret-rude,Hard,bad,clueOption1,actions,comfortable,regret,rude,754.085,1941.974
437,437,464103,sit-stand,Easy,positions,clueOption1,chair,bad,sit,stand,209.154,530.95
438,438,464103,stern-wind,Hard,sailboat,clueOption1,sailboat,trunk,stern,wind,2184.026,5904.656
439,439,464255,ankle-travel,Hard,basketball,clueOption1,cross up,strange,ankle,travel,1077.212,2929.93
440,440,464255,army-drum,Medium,bang,clueOption1,bang,priest,army,drum,2319.572,6324.646
441,441,464255,ash-snake,Hard,danger,clueOption1,danger,flash,ash,snake,3736.167,8314.175
442,442,464255,bet-dream,Medium,think,clueOption1,hope,heat,bet,dream,537.672,1385.05
443,443,464255,birth-hand,Medium,newborn,clueOption1,newborn,marriage,birth,hand,704.407,1761.413
444,444,464255,boot-crust,Hard,feet,clueOption1,feet,nice,boot,crust,275.195,715.184
445,445,464255,bowl-sun,Medium,circular,clueOption1,circular,brain,bowl,sun,482.394,1184.6
446,446,464255,cage-glass,Medium,fragile,clueOption1,fragile,negative,cage,glass,770.996,2025.255
447,447,464255,cave-knight,Hard,dark,clueOption1,dark,age,cave,knight,726.445,1800.858
448,448,464255,east-short,Hard,direction,clueOption1,direction,destinations,east,short,10000.0,10000.0
449,449,464255,elm-rock,Medium,tree,clueOption1,tree,zoo,elm,rock,3043.367,7308.267
450,450,464255,giant-subtle,Hard,elusive,clueOption1,elusive,beanstalk,giant,subtle,8044.039,9872.126
451,451,464255,glow-quick,Medium,flash,clueOption1,flash,burn,glow,quick,825.527,2151.169
452,452,464255,gold-silver,Easy,metal,clueOption1,metal,class,gold,silver,704.235,1705.764
453,453,464255,gums-teeth,Easy,mouth,clueOption1,mouth,meow,gums,teeth,1709.018,5034.892
454,454,464255,happy-sad,Easy,bipolar,clueOption1,emotions,bless,happy,sad,8394.174,9890.921
455,455,464255,holy-kind,Medium,religious,clueOption1,religious,mental,holy,kind,1747.197,5114.418
456,456,464255,jump-leap,Easy,frog,clueOption1,frog,tall,jump,leap,451.367,1100.624
457,457,464255,lion-tiger,Easy,cat,clueOption1,cat,chair,lion,tiger,561.621,1417.649
458,458,464255,new-old,Easy,ancient,clueOption1,opposites,boat,new,old,608.691,1439.995
459,459,464255,oak-tree,Easy,plant,clueOption1,plant,nature,oak,tree,637.297,1617.405
460,460,464255,regret-rude,Hard,mean,clueOption1,mean,rancor,regret,rude,10000.0,10000.0
461,461,464255,sit-stand,Easy,chair,clueOption1,chair,box,sit,stand,580.721,1380.088
462,462,464255,stern-wind,Hard,cold,clueOption1,aggressive,jewelry,stern,wind,1376.351,4034.29
463,463,464313,ankle-travel,Hard,mobility,clueOption1,wheelchair,furniture,ankle,travel,1696.014,4892.397
464,464,464313,ash-snake,Hard,molting,clueOption1,shedding,running,ash,snake,825.629,2084.81
465,465,464313,bet-dream,Medium,neuroactive,clueOption1,unlikely,emotion,bet,dream,614.435,1506.692
466,466,464313,birth-hand,Medium,hold,clueOption1,toddler,expensive,birth,hand,896.826,2474.039
467,467,464313,boot-crust,Hard,mud,clueOption1,mud,life,boot,crust,212.672,563.02
468,468,464313,bowl-sun,Medium,round,clueOption1,round,attributes,bowl,sun,10000.0,10000.0
469,469,464313,cage-glass,Medium,windowless,clueOption1,container,fast,cage,glass,312.93,801.126
470,470,464313,cave-knight,Hard,batman,clueOption1,batman,God,cave,knight,370.675,972.941
471,471,464313,east-short,Hard,directional,clueOption1,directional,strange,east,short,988.775,2807.451
472,472,464313,elm-rock,Medium,nature,clueOption1,hike,imagination,elm,rock,3470.205,7688.955
473,473,464313,glow-quick,Medium,flash,clueOption1,flash,omega,glow,quick,10000.0,10000.0
474,474,464313,gold-silver,Easy,currency,clueOption1,metal,car,gold,silver,193.91,511.836
475,475,464313,gums-teeth,Easy,toothbrush,clueOption1,dentist,large,gums,teeth,310.862,778.31
476,476,464313,happy-sad,Easy,feelings,clueOption1,emotions,feet,happy,sad,582.765,1472.054
477,477,464313,holy-kind,Medium,virtues,clueOption1,righteous,valuables,holy,kind,10000.0,10000.0
478,478,464313,jump-leap,Easy,springboard,clueOption1,airborne,joe,jump,leap,10000.0,10000.0
479,479,464313,lion-tiger,Easy,feral,clueOption1,growl,feeling,lion,tiger,701.78,1799.557
480,480,464313,new-old,Easy,generations,clueOption1,present,up,new,old,256.378,640.94
481,481,464313,oak-tree,Easy,wood,clueOption1,bark,ocean,oak,tree,321.497,807.138
482,482,464313,regret-rude,Hard,unpleasant,clueOption1,unpleasant,nature,regret,rude,693.387,1637.111
483,483,464313,sit-stand,Easy,posture,clueOption1,desk,hiss,sit,stand,8089.052,9840.279
484,484,464313,stern-wind,Hard,sail,clueOption1,sail,surgery,stern,wind,2987.772,7021.077
485,485,464439,ankle-travel,Hard,foot,clueOption1,bracelet,dentist,ankle,travel,1818.702,5227.177
486,486,464439,army-drum,Medium,march,clueOption1,beat,enlighten,army,drum,6977.702,9696.771
487,487,464439,ash-snake,Hard,venom,clueOption1,venom,dentist,ash,snake,1834.426,5175.625
488,488,464439,bet-dream,Medium,Vegas,clueOption1,lottery,small,bet,dream,214.194,561.054
489,489,464439,birth-hand,Medium,baby,clueOption1,body,Jesus,birth,hand,919.758,2501.561
490,490,464439,bone-garage,Hard,murder,clueOption1,murder,dig,bone,garage,2282.794,6089.015
